1,case,method,group,Loss,Accurancy,AUC,Std Test Accurancy,Std Test AUC
2,mnist,FedALA_AAW,0,2.3126724922475015,0.060829335161069226,0.4336906327316577,0.06708057149762552,0.18417894575936128
3,mnist,FedALA_AAW,1,1.2356505038778347,0.5784212931231437,0.800972858346067,0.3908218230343568,0.2760391975531632
4,mnist,FedALA_AAW,2,0.7030334282172902,0.7895819054146676,0.9064360059114172,0.299650517096021,0.18542861280197015
5,mnist,FedALA_AAW,3,0.46844043481519815,0.8652615946995659,0.9582696884204781,0.1885777182340134,0.09233752967479834
6,mnist,FedALA_AAW,4,0.3553836327542365,0.8830820196481608,0.9610149650251497,0.1834876094631084,0.09278861845915398
7,mnist,FedALA_AAW,5,0.31892619122893134,0.8901644962302947,0.9618035242793463,0.18764253125733127,0.09306122502480563
8,mnist,FedALA_AAW,6,0.1815539617829469,0.951507882111035,0.995442676375274,0.04947171373690393,0.006526788321148875
9,mnist,FedALA_AAW,7,0.13547710841555086,0.9639022161297692,0.9968844506427356,0.0343554062067157,0.004342043785916968
10,mnist,FedALA_AAW,8,0.10185031470533182,0.9694996572995203,0.9976884697225926,0.025467618895034367,0.002707770409614072
11,mnist,FedALA_AAW,9,0.09893607655306487,0.9710989262051634,0.9976314820925104,0.027143797569399514,0.003117474459570123
12,mnist,FedALA_AAW,10,0.08685381658744157,0.9741261137765593,0.9979398402041673,0.02612209159185114,0.0025370177924187664
13,mnist,FedALA_AAW,11,0.07950145984897368,0.9756111491889422,0.9979322321207516,0.023034295437155593,0.0041551258358080686
14,mnist,FedALA_AAW,12,0.08086855287057519,0.9764107836417638,0.9978613562729626,0.02201323737274007,0.0032927506596174758
15,mnist,FedALA_AAW,13,0.06661282173186843,0.9802947224126114,0.9983376120592635,0.01649481475347731,0.002157144895812195
16,mnist,FedALA_AAW,14,0.06360115253070202,0.9812085903586931,0.9982830692705665,0.017069755965153862,0.0024950304463970136
17,mnist,FedALA_AAW,15,0.06186617508928559,0.9808087731322824,0.9982590443039636,0.017210717616102975,0.003059050237752391
18,mnist,FedALA_AAW,16,0.05843738696719131,0.982122458304775,0.998393378509243,0.014677558165358902,0.002352905013305971
19,mnist,FedALA_AAW,17,0.05725748654155778,0.9828078592643363,0.9983997471704005,0.014236477097780743,0.0028303434522425675
