1,case,method,group,Loss,Accurancy,AUC,Std Test Accurancy,Std Test AUC
2,mnist,ALAJS,0,2.3039326570634455,0.09370209930023325,0.4940292791749328,0.18145544267502495,0.21821810742021094
3,mnist,ALAJS,1,2.4537953771306547,0.12029323558813729,0.6610684297191084,0.27889048421354506,0.14684128523170278
4,mnist,ALAJS,2,2.3817088514876654,0.30609796734421857,0.6472781092694935,0.3456346248841459,0.1888793087007189
5,mnist,ALAJS,3,2.203955701049446,0.318160613128957,0.6843275103657448,0.35642576664576375,0.23879311681478266
